division,boxer2id,date,othertext,fightid,boxer1id,decision,place,boxer1,boxer2,WinLoss
minimumweight,http://boxrec.com/boxer/395318,2011-08-27,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Minimumweight"" border=""0"" class=""dLink"">WBO World minimumweight title</a><br><span style=""font-size:10px;"">Garcia down once in Round 7; Fuentes down once in Round 9.</span></td>",http://boxrec.com/show/625969,http://boxrec.com/boxer/292550,SD,"Auditorio Benito Juarez, Guadalajara, Jalisco",Raul Garcia,Moises Fuentes,L 
super welterweight,http://boxrec.com/boxer/76345,2011-07-30,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Light%20Middleweight"" border=""0"" class=""dLink"">interim WBO World super welterweight title</a><br></td>",http://boxrec.com/show/623738,http://boxrec.com/boxer/257892,KO,"Sportpalace, Odessa",Zaurbek Baysangurov,Mike Miranda,W
featherweight,http://boxrec.com/boxer/285600,2011-07-23,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Featherweight"" border=""0"" class=""dLink"">WBO World featherweight title</a><br><span style=""font-size:10px;"">Yamaguchi down in round 3</span></td>",http://boxrec.com/show/623323,http://boxrec.com/boxer/43998,TKO,"Centro de Usos Multiples, Ciudad Obregon, Sonora",Orlando Salido,Kenichi Yamaguchi,W
flyweight,http://boxrec.com/boxer/43525,2011-07-16,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Flyweight"" border=""0"" class=""dLink"">WBO World flyweight title</a><br><span style=""font-size:10px;"">Viloria scored a knockdown in the first round</span></td>",http://boxrec.com/show/621468,http://boxrec.com/boxer/134978,UD,"Blaisdell Center, Honolulu, Hawaii",Julio Cesar Miranda,Brian Viloria,L 
cruiserweight,http://boxrec.com/boxer/54183,2011-07-16,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Cruiserweight"" border=""0"" class=""dLink"">WBO World cruiserweight title</a><br><span style=""font-size:10px;"">Garay down in the 1st &amp; 10th rounds, Huck deducted one point in round 3.</span></td>",http://boxrec.com/show/621732,http://boxrec.com/boxer/280342,KO,"Olympia-Eissportzentrum, Munich, Bayern",Marco Huck,Hugo Hernan Garay,W
super featherweight,http://boxrec.com/boxer/14981,2011-07-16,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Super%20Featherweight"" border=""0"" class=""dLink"">WBO World super featherweight title</a><br><span style=""font-size:10px;"">Cook ruled out with a back injury.</span></td>",http://boxrec.com/show/620413,http://boxrec.com/boxer/71275,TKO,"Echo Arena, Liverpool, Merseyside",Ricky Burns,Nicky Cook,W
heavyweight,http://boxrec.com/boxer/155774,2011-07-02,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Heavyweight"" border=""0"" class=""dLink"">IBF World heavyweight title</a><br><a href=""http://boxrec.com/title/WBASUP?division=Heavyweight"" border=""0"" class=""dLink"">WBA Super World heavyweight title</a><br><a href=""http://boxrec.com/title/WBO?division=Heavyweight"" border=""0"" class=""dLink"">WBO World heavyweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Heavyweight"" border=""0"" class=""dLink"">International Boxing Organization World heavyweight title</a><br><span style=""font-size:10px;"">Klitschko lost one point in round seven, Haye down once in round eleven</span></td>",http://boxrec.com/show/619703,http://boxrec.com/boxer/7035,UD,"Imtech-Arena, Altona, Hamburg",Wladimir Klitschko,David Haye,W
super flyweight,http://boxrec.com/boxer/485166,2011-06-11,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Super%20Flyweight"" border=""0"" class=""dLink"">WBO World super flyweight title</a><br><span style=""font-size:10px;"">Urina deducted a point in the 6th round</span></td>",http://boxrec.com/show/620909,http://boxrec.com/boxer/38843,UD,"Estadio Luna Park, Buenos Aires, Distrito Federal",Omar Andres Narvaez,William Urina,W
light heavyweight,http://boxrec.com/boxer/300899,2011-05-21,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Light%20Heavyweight"" border=""0"" class=""dLink"">WBO World light heavyweight title</a><br></td>",http://boxrec.com/show/615776,http://boxrec.com/boxer/324239,TKO,"O2 Arena (Millenium Dome), Greenwich, London",Nathan Cleverly,Aleksy Kuziemski,W
welterweight,http://boxrec.com/boxer/4952,2011-05-07,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Welterweight"" border=""0"" class=""dLink"">WBO World welterweight title</a><br><span style=""font-size:10px;"">Mosley knocked down once in round 3</span></td>",http://boxrec.com/show/612917,http://boxrec.com/boxer/6129,UD,"MGM Grand, Las Vegas, Nevada",Manny Pacquiao,Shane Mosley,W
super bantamweight,http://boxrec.com/boxer/379398,2011-05-07,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Super%20Bantamweight"" border=""0"" class=""dLink"">WBO World super bantamweight title</a><br><span style=""font-size:10px;"">Arce down once in round four</span></td>",http://boxrec.com/show/612917,http://boxrec.com/boxer/6642,TKO,"MGM Grand, Las Vegas, Nevada",Jorge Arce,Wilfredo Vazquez Jr,W
light flyweight,http://boxrec.com/boxer/388345,2011-04-30,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Light%20Flyweight"" border=""0"" class=""dLink"">WBO World light flyweight title</a><br><span style=""font-size:10px;"">Géles down once in round one</span></td>",http://boxrec.com/show/617330,http://boxrec.com/boxer/452052,KO,"Foro Polanco, Mexico City, Distrito Federal",Jesus Geles,Ramon Garcia Hirales,L 
minimumweight,http://boxrec.com/boxer/383830,2011-04-30,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Minimumweight"" border=""0"" class=""dLink"">WBO World minimumweight title</a><br><span style=""font-size:10px;"">Asenjo down once in Round 3.</span></td>",http://boxrec.com/show/617330,http://boxrec.com/boxer/292550,TKO,"Foro Polanco, Mexico City, Distrito Federal",Raul Garcia,Rommel Asenjo,W
featherweight,http://boxrec.com/boxer/43998,2011-04-16,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Featherweight"" border=""0"" class=""dLink"">WBO World featherweight title</a><br><span style=""font-size:10px;"">Stopped standing; Lopez down in rd 5</span></td>",http://boxrec.com/show/613600,http://boxrec.com/boxer/291928,TKO,"Coliseo Ruben Rodriguez, Bayamon",Juan Manuel Lopez,Orlando Salido,L 
super flyweight,http://boxrec.com/boxer/354209,2011-04-15,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Super%20Flyweight"" border=""0"" class=""dLink"">WBO World super flyweight title</a><br><span style=""font-size:10px;"">Seda deducted a point in the fifth round</span></td>",http://boxrec.com/show/616450,http://boxrec.com/boxer/38843,UD,"Club Estudiantes de Bahia Blanca, Bahia Blanca, Buenos Aires",Omar Andres Narvaez,Cesar Seda,W
lightweight,http://boxrec.com/boxer/79141,2011-04-09,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Lightweight"" border=""0"" class=""dLink"">interim WBA World lightweight title</a><br><a href=""http://boxrec.com/title/WBO?division=Lightweight"" border=""0"" class=""dLink"">interim WBO World lightweight title</a><br><span style=""font-size:10px;"">Katsidis twice deducted a point in the eighth and Guerrero deducted a point in the ninth round</span></td>",http://boxrec.com/show/614764,http://boxrec.com/boxer/67437,UD,"MGM Grand, Las Vegas, Nevada",Robert Guerrero,Michael Katsidis,W
super middleweight,http://boxrec.com/boxer/18807,2011-04-09,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Super%20Middleweight"" border=""0"" class=""dLink"">WBO World super middleweight title</a><br><span style=""font-size:10px;"">Gevor deducted a point in the tenth round</span></td>",http://boxrec.com/show/616849,http://boxrec.com/boxer/39345,DQ,"Bordelandhalle, Magdeburg, Sachsen-Anhalt",Robert Stieglitz,Khoren Gevor,W
light flyweight,http://boxrec.com/boxer/41357,2011-04-02,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Light%20Flyweight"" border=""0"" class=""dLink"">WBO World light flyweight title</a><br><span style=""font-size:10px;"">body shot</span></td>",http://boxrec.com/show/615676,http://boxrec.com/boxer/181623,KO,"Auditorio del Estado, Mexicali, Baja California",Giovani Segura,Ivan Calderon,W
cruiserweight,http://boxrec.com/boxer/361191,2011-04-02,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Cruiserweight"" border=""0"" class=""dLink"">WBO World cruiserweight title</a><br></td>",http://boxrec.com/show/615896,http://boxrec.com/boxer/280342,UD,"Gerry Weber Stadium, Halle, Nordrhein-Westfalen",Marco Huck,Ran Nakash,W
middleweight,http://boxrec.com/boxer/422877,2011-03-26,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Middleweight"" border=""0"" class=""dLink"">WBO World middleweight title</a><br><span style=""font-size:10px;"">Dmitry Pirog had 1 point deducted in round 10.</span></td>",http://boxrec.com/show/614488,http://boxrec.com/boxer/325260,UD,"DIVS, Ekaterinburg",Dmitry Pirog,Javier Francisco Maciel,W
super featherweight,http://boxrec.com/boxer/265626,2011-03-12,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Super%20Featherweight"" border=""0"" class=""dLink"">WBO World super featherweight title</a><br></td>",http://boxrec.com/show/614637,http://boxrec.com/boxer/71275,RTD,"Braehead Arena, Glasgow, Scotland",Ricky Burns,Joseph Laryea,W
flyweight,http://boxrec.com/boxer/367962,2011-02-26,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Flyweight"" border=""0"" class=""dLink"">WBO World flyweight title</a><br><span style=""font-size:10px;"">Miranda down once in Round 1; Diale down once in Round 3 and twice in Round 4.</span></td>",http://boxrec.com/show/614358,http://boxrec.com/boxer/134978,TKO,"Explanada Estadio Corregidora, Queretaro, Queretaro",Julio Cesar Miranda,Ardin Diale,W
bantamweight,http://boxrec.com/boxer/25209,2011-02-19,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Bantamweight"" border=""0"" class=""dLink"">WBC World bantamweight title</a><br><a href=""http://boxrec.com/title/WBO?division=Bantamweight"" border=""0"" class=""dLink"">WBO World bantamweight title</a><br></td>",http://boxrec.com/show/611840,http://boxrec.com/boxer/48243,TKO,"Mandalay Bay Resort & Casino, Las Vegas, Nevada",Nonito Donaire,Fernando Montiel,W
super flyweight,http://boxrec.com/boxer/389948,2011-02-12,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Super%20Flyweight"" border=""0"" class=""dLink"">WBO World super flyweight title</a><br><span style=""font-size:10px;"">Zaleta deducted a point in the sixth round</span></td>",http://boxrec.com/show/613468,http://boxrec.com/boxer/38843,UD,"Polideportivo Municipal, Monte Hermoso, Buenos Aires",Omar Andres Narvaez,Victor Zaleta,W
light flyweight,http://boxrec.com/boxer/452052,2011-02-05,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Light%20Flyweight"" border=""0"" class=""dLink"">interim WBO World light flyweight title</a><br></td>",http://boxrec.com/show/614433,http://boxrec.com/boxer/388345,SD,"Coliseo Bernardo Caraballo, Cartagena",Ramon Garcia Hirales,Jesus Geles,L 
super lightweight,http://boxrec.com/boxer/254834,2011-01-29,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Light%20Welterweight"" border=""0"" class=""dLink"">WBC World super lightweight title</a><br><a href=""http://boxrec.com/title/WBO?division=Light%20Welterweight"" border=""0"" class=""dLink"">WBO World super lightweight title</a><br></td>",http://boxrec.com/show/608763,http://boxrec.com/boxer/268173,TD,"Silverdome, Pontiac, Michigan",Timothy Bradley Jr,Devon Alexander,W
cruiserweight,http://boxrec.com/boxer/34020,2010-12-18,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Cruiserweight"" border=""0"" class=""dLink"">WBO World cruiserweight title</a><br></td>",http://boxrec.com/show/610151,http://boxrec.com/boxer/280342,SD,"Max Schmeling Halle, Prenzlauer Berg, Berlin",Marco Huck,Denis Lebedev,W
light flyweight,http://boxrec.com/boxer/88098,2010-12-18,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Light%20Flyweight"" border=""0"" class=""dLink"">interim WBO World light flyweight title</a><br><span style=""font-size:10px;"">Soto down in rounds 4 and 10.</span></td>",http://boxrec.com/show/611561,http://boxrec.com/boxer/388345,UD,"Estadio 20 de Noviembre, Campeche, Campeche",Ramon Garcia Hirales,Omar Soto,W
light heavyweight,http://boxrec.com/boxer/307838,2010-12-11,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Light%20Heavyweight"" border=""0"" class=""dLink"">interim WBO World light heavyweight title</a><br><span style=""font-size:10px;"">Cleverly had one point deducted in the 7th round.</span></td>",http://boxrec.com/show/607515,http://boxrec.com/boxer/324239,UD,"Echo Arena, Liverpool, Merseyside",Nathan Cleverly,Nadjib Mohammedi,W
super featherweight,http://boxrec.com/boxer/352767,2010-12-04,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Super%20Featherweight"" border=""0"" class=""dLink"">WBO World super featherweight title</a><br><span style=""font-size:10px;"">Evensen down once in the first round</span></td>",http://boxrec.com/show/608258,http://boxrec.com/boxer/71275,UD,"Braehead Arena, Glasgow, Scotland",Ricky Burns,Andreas Evensen,W
lightweight,http://boxrec.com/boxer/79141,2010-11-27,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBASUP?division=Lightweight"" border=""0"" class=""dLink"">WBA Super World lightweight title</a><br><a href=""http://boxrec.com/title/WBO?division=Lightweight"" border=""0"" class=""dLink"">WBO World lightweight title</a><br><span style=""font-size:10px;"">Marquez down in round three</span></td>",http://boxrec.com/show/606411,http://boxrec.com/boxer/12222,TKO,"MGM Grand, Las Vegas, Nevada",Juan Manuel Marquez,Michael Katsidis,W
super middleweight,http://boxrec.com/boxer/41078,2010-11-20,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Super%20Middleweight"" border=""0"" class=""dLink"">WBO World super middleweight title</a><br></td>",http://boxrec.com/show/608900,http://boxrec.com/boxer/39345,UD,"Freiberger Arena, Dresden, Sachsen",Robert Stieglitz,Enrique Ornelas,W
featherweight,http://boxrec.com/boxer/13019,2010-11-06,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Featherweight"" border=""0"" class=""dLink"">WBO World featherweight title</a><br><span style=""font-size:10px;"">Lopez deducted a point in the fourth round; Marquez does not answer the bell for round nine</span></td>",http://boxrec.com/show/606471,http://boxrec.com/boxer/291928,RTD,"MGM Grand, Las Vegas, Nevada",Juan Manuel Lopez,Rafael Marquez,W
light flyweight,http://boxrec.com/boxer/88098,2010-10-30,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Light%20Flyweight"" border=""0"" class=""dLink"">interim WBO World light flyweight title</a><br></td>",http://boxrec.com/show/607395,http://boxrec.com/boxer/452052,MD,"Centro de Convenciones, Cartagena",Jesus Geles,Omar Soto,W
minimumweight,http://boxrec.com/boxer/425887,2010-10-30,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Minimumweight"" border=""0"" class=""dLink"">interim WBO World minimumweight title</a><br><span style=""font-size:10px;"">Garcia down once in the second round</span></td>",http://boxrec.com/show/607395,http://boxrec.com/boxer/292550,SD,"Centro de Convenciones, Cartagena",Raul Garcia,Luis de la Rosa,W
super bantamweight,http://boxrec.com/boxer/57701,2010-10-16,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Super%20Bantamweight"" border=""0"" class=""dLink"">WBO World super bantamweight title</a><br></td>",http://boxrec.com/show/604267,http://boxrec.com/boxer/379398,TKO,"Silver Spurs Arena, Kissimmee, Florida",Wilfredo Vazquez Jr,Ivan Hernandez,W
flyweight,http://boxrec.com/boxer/78482,2010-10-16,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Flyweight"" border=""0"" class=""dLink"">WBO World flyweight title</a><br></td>",http://boxrec.com/show/608121,http://boxrec.com/boxer/134978,TKO,"Estadio de Beisbol, Monterrey, Nuevo León",Julio Cesar Miranda,Michael Arango,W
light flyweight,http://boxrec.com/boxer/108843,2010-09-25,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Light%20Flyweight"" border=""0"" class=""dLink"">interim WBO World light flyweight title</a><br></td>",http://boxrec.com/show/606561,http://boxrec.com/boxer/388345,MD,"El Foro, Tijuana, Baja California",Ramon Garcia Hirales,Manuel Vargas,W
heavyweight,http://boxrec.com/boxer/32364,2010-09-11,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Heavyweight"" border=""0"" class=""dLink"">IBF World heavyweight title</a><br><a href=""http://boxrec.com/title/WBO?division=Heavyweight"" border=""0"" class=""dLink"">WBO World heavyweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Heavyweight"" border=""0"" class=""dLink"">International Boxing Organization World heavyweight title</a><br></td>",http://boxrec.com/show/602955,http://boxrec.com/boxer/7035,KO,"Commerzbank-Arena, Frankfurt, Hessen",Wladimir Klitschko,Samuel Peter,W
super featherweight,http://boxrec.com/boxer/71275,2010-09-04,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Super%20Featherweight"" border=""0"" class=""dLink"">WBO World super featherweight title</a><br><span style=""font-size:10px;"">Burns down in round one.</span></td>",http://boxrec.com/show/602485,http://boxrec.com/boxer/93555,UD,"Kelvin Hall, Glasgow, Scotland",Roman Martinez,Ricky Burns,L 
flyweight,http://boxrec.com/boxer/75909,2010-09-04,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Flyweight"" border=""0"" class=""dLink"">WBO World flyweight title</a><br><span style=""font-size:10px;"">Ramos down once in round one</span></td>",http://boxrec.com/show/604515,http://boxrec.com/boxer/134978,RTD,"Arena Solidaridad, Monterrey, Nuevo León",Julio Cesar Miranda,Ronald Ramos,W
light flyweight,http://boxrec.com/boxer/181623,2010-08-28,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Light%20Flyweight"" border=""0"" class=""dLink"">WBO World light flyweight title</a><br><a href=""http://boxrec.com/title/WBASUP?division=Light%20Flyweight"" border=""0"" class=""dLink"">WBA Super World light flyweight title</a><br></td>",http://boxrec.com/show/602223,http://boxrec.com/boxer/41357,KO,"Coliseo Mario 'Quijote' Morales, Guaynabo",Ivan Calderon,Giovani Segura,L 
cruiserweight,http://boxrec.com/boxer/249153,2010-08-21,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Cruiserweight"" border=""0"" class=""dLink"">WBO World cruiserweight title</a><br><span style=""font-size:10px;"">Godfrey down once in the second and twice in the fifth round</span></td>",http://boxrec.com/show/601816,http://boxrec.com/boxer/280342,TKO,"Messehalle, Erfurt, Thüringen",Marco Huck,Matt Godfrey,W
minimumweight,http://boxrec.com/boxer/434878,2010-08-14,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Minimumweight"" border=""0"" class=""dLink"">WBO World minimumweight title</a><br></td>",http://boxrec.com/show/603035,http://boxrec.com/boxer/215599,UD,"Auditorio Luis Estrada Medina, Guasave, Sinaloa",Donnie Nietes,Mario Rodriguez,W
lightweight,http://boxrec.com/boxer/29486,2010-07-31,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Lightweight"" border=""0"" class=""dLink"">WBO World lightweight title</a><br><a href=""http://boxrec.com/title/WBASUP?division=Lightweight"" border=""0"" class=""dLink"">WBA Super World lightweight title</a><br></td>",http://boxrec.com/show/598580,http://boxrec.com/boxer/12222,UD,"Mandalay Bay Resort & Casino, Las Vegas, Nevada",Juan Manuel Marquez,Juan Diaz,W
middleweight,http://boxrec.com/boxer/432984,2010-07-31,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Middleweight"" border=""0"" class=""dLink"">vacant WBO World middleweight title</a><br><span style=""font-size:10px;"">Jacobs down once in the fifth round</span></td>",http://boxrec.com/show/598580,http://boxrec.com/boxer/325260,TKO,"Mandalay Bay Resort & Casino, Las Vegas, Nevada",Dmitry Pirog,Daniel Jacobs,W
light flyweight,http://boxrec.com/boxer/388345,2010-07-24,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Light%20Flyweight"" border=""0"" class=""dLink"">interim WBO World light flyweight title</a><br></td>",http://boxrec.com/show/602919,http://boxrec.com/boxer/421916,SD,"Polideportivo Centenario, Los Mochis, Sinaloa",John Riel Casimero,Ramon Garcia Hirales,L 
bantamweight,http://boxrec.com/boxer/134493,2010-07-17,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Bantamweight"" border=""0"" class=""dLink"">WBC World bantamweight title</a><br><a href=""http://boxrec.com/title/WBO?division=Bantamweight"" border=""0"" class=""dLink"">WBO World bantamweight title</a><br><span style=""font-size:10px;"">Concepcion down twice in round 2 &amp; once in 3. Concepcion deducted a point in round 2 for holding.</span></td>",http://boxrec.com/show/601205,http://boxrec.com/boxer/25209,KO,"Palenque de la Feria, Tuxtla Gutierrez, Chiapas",Fernando Montiel,Rafael Concepcion,W
featherweight,http://boxrec.com/boxer/319882,2010-07-10,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Featherweight"" border=""0"" class=""dLink"">WBO World featherweight title</a><br><span style=""font-size:10px;"">both boxers down in rd 1; Concepcion down twice in rd 2.</span></td>",http://boxrec.com/show/597816,http://boxrec.com/boxer/291928,TKO,"Coliseo Jose Miguel Agrelot, San Juan",Juan Manuel Lopez,Bernabe Concepcion,W
flyweight,http://boxrec.com/boxer/335594,2010-06-12,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Flyweight"" border=""0"" class=""dLink"">vacant WBO World flyweight title</a><br><span style=""font-size:10px;"">Mepranum down once in Round 4 and twice in Round 5.</span></td>",http://boxrec.com/show/600840,http://boxrec.com/boxer/134978,TKO,"Centro de Convenciones, Puebla, Puebla",Julio Cesar Miranda,Richie Mepranum,W
light flyweight,http://boxrec.com/boxer/223121,2010-06-12,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Light%20Flyweight"" border=""0"" class=""dLink"">WBO World light flyweight title</a><br><span style=""font-size:10px;"">Calderon down once in the second round</span></td>",http://boxrec.com/show/598670,http://boxrec.com/boxer/41357,UD,"Madison Square Garden, New York, New York",Ivan Calderon,Jesus Iribe,W
super bantamweight,http://boxrec.com/boxer/370016,2010-05-29,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Super%20Bantamweight"" border=""0"" class=""dLink"">WBO World super bantamweight title</a><br><span style=""font-size:10px;"">Bedak down once in the tenth round, towel thrown in shortly after</span></td>",http://boxrec.com/show/597490,http://boxrec.com/boxer/379398,TKO,"Coliseo Ruben Rodriguez, Bayamon",Wilfredo Vazquez Jr,Zsolt Bedak,W
super featherweight,http://boxrec.com/boxer/210229,2010-05-29,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Super%20Featherweight"" border=""0"" class=""dLink"">WBO World super featherweight title</a><br></td>",http://boxrec.com/show/597490,http://boxrec.com/boxer/93555,KO,"Coliseo Ruben Rodriguez, Bayamon",Roman Martinez,Gonzalo Munguia,W
lightweight,http://boxrec.com/boxer/203356,2010-05-15,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Lightweight"" border=""0"" class=""dLink"">interim WBO World lightweight title</a><br></td>",http://boxrec.com/show/596904,http://boxrec.com/boxer/79141,TKO,"Upton Park, West Ham, London",Michael Katsidis,Kevin Mitchell,W
super flyweight,http://boxrec.com/boxer/93506,2010-05-15,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Super%20Flyweight"" border=""0"" class=""dLink"">vacant WBO World super flyweight title</a><br><span style=""font-size:10px;"">Briceño deducted a point in each in the 5ht, 8th &amp; 11th rounds</span></td>",http://boxrec.com/show/596949,http://boxrec.com/boxer/38843,UD,"Estadio Luna Park, Buenos Aires, Distrito Federal",Omar Andres Narvaez,Everth Briceno,W
super welterweight,http://boxrec.com/boxer/149812,2010-05-14,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Light%20Middleweight"" border=""0"" class=""dLink"">WBO World super welterweight title</a><br></td>",http://boxrec.com/show/597108,http://boxrec.com/boxer/19949,TKO,"Chumash Casino, Santa Ynez, California",Serhiy Dzinziruk,Daniel Dawson,W
cruiserweight,http://boxrec.com/boxer/154474,2010-05-01,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Cruiserweight"" border=""0"" class=""dLink"">WBO World cruiserweight title</a><br><span style=""font-size:10px;"">Minto down once in each of rounds three, five and nine</span></td>",http://boxrec.com/show/597970,http://boxrec.com/boxer/280342,RTD,"Weser-Ems-Halle, Oldenburg, Niedersachsen",Marco Huck,Brian Minto,W
light heavyweight,http://boxrec.com/boxer/210353,2010-04-24,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Light%20Heavyweight"" border=""0"" class=""dLink"">WBO World light heavyweight title</a><br></td>",http://boxrec.com/show/595731,http://boxrec.com/boxer/9051,TKO,"Sporthalle, Alsterdorf, Hamburg",Juergen Braehmer,Mariano Nicolas Plotinsky,W
super welterweight,http://boxrec.com/boxer/139301,2010-04-24,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Light%20Middleweight"" border=""0"" class=""dLink"">interim WBO World super welterweight title</a><br><span style=""font-size:10px;"">Joel Julio down in round 11.</span></td>",http://boxrec.com/show/594630,http://boxrec.com/boxer/288697,KO,"Citizens Business Bank Arena, Ontario, California",Alfredo Angulo,Joel Julio,W
middleweight,http://boxrec.com/boxer/14429,2010-04-17,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Middleweight"" border=""0"" class=""dLink"">WBC World middleweight title</a><br><a href=""http://boxrec.com/title/WBO?division=Middleweight"" border=""0"" class=""dLink"">WBO World middleweight title</a><br></td>",http://boxrec.com/show/595575,http://boxrec.com/boxer/15844,UD,"Boardwalk Hall, Atlantic City, New Jersey",Kelly Pavlik,Sergio Martinez,L 
super middleweight,http://boxrec.com/boxer/357051,2010-04-17,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Super%20Middleweight"" border=""0"" class=""dLink"">WBO World super middleweight title</a><br><span style=""font-size:10px;"">Gutknecht deducted a point in round five</span></td>",http://boxrec.com/show/596152,http://boxrec.com/boxer/39345,UD,"Bordelandhalle, Magdeburg, Sachsen-Anhalt",Robert Stieglitz,Eduard Gutknecht,W
